id,setId,number,name,productCategoryTitle,type,color,energyType,cardLevel,hp,keyword,rarity,skillName,description,attackText,flipText,isBan,isLimit,isExtra,base_id,is_alt_art,all_rules_text,grade,imageUrl
BS12-111@3,BS12,111@3,Poison Mushroom Cookie,BOOSTER PACK [Festival Arena],EXTRA,BLACK,BLACK,3,5,ARENA,GXR,MUSHY P.,"【EXTRA】 Can be played if there are 4 cards or more in your opponent's support area and there is a Cookie that has Special Play in your battle area.
Other {K} 【Arena】 Cookies in your battle area gain +1 attack damage.","<{K}{K}> Eat This Please deals 2
Then, if you started the game going second, this Cookie gains +1 HP.",,0,0,1,BS12-111,1,"【EXTRA】 Can be played if there are 4 cards or more in your opponent's support area and there is a Cookie that has Special Play in your battle area.
Other {K} 【Arena】 Cookies in your battle area gain +1 attack damage.
<{K}{K}> Eat This Please deals 2
Then, if you started the game going second, this Cookie gains +1 HP.",GENESIS EXTRA RARE,https://cookierunbraverse.com/data/en_storage/ZPbuMvA6x6iKH6DiwdnY_A.webp
BS12-112,BS12,112,Red Velvet Cookie,BOOSTER PACK [Festival Arena],COOKIE,BLACK,BLACK,2,4,ARENA,UR,HellHound,【Special Play】 Place 1 {K} LV.1 Cookie that has Special Play from your battle area into your trash.,"<{K}{K}{K}> Narcissism deals 3
Then, <place this Cookie in your trash.> Return up to 2 LV.1 【Arena】 Cookies from your trash to your hand.",,0,0,0,BS12-112,0,"【Special Play】 Place 1 {K} LV.1 Cookie that has Special Play from your battle area into your trash.
<{K}{K}{K}> Narcissism deals 3
Then, <place this Cookie in your trash.> Return up to 2 LV.1 【Arena】 Cookies from your trash to your hand.",ULTRA RARE,https://cookierunbraverse.com/data/en_storage/00PgBIxYcx4mofgYbGyhlw.webp
BS12-112@1,BS12,112@1,Red Velvet Cookie,BOOSTER PACK [Festival Arena],COOKIE,BLACK,BLACK,2,4,ARENA,SUR,HellHound,【Special Play】 Place 1 {K} LV.1 Cookie that has Special Play from your battle area into your trash.,"<{K}{K}{K}> Narcissism deals 3
Then, <place this Cookie in your trash.> Return up to 2 LV.1 【Arena】 Cookies from your trash to your hand.",,0,0,0,BS12-112,1,"【Special Play】 Place 1 {K} LV.1 Cookie that has Special Play from your battle area into your trash.
<{K}{K}{K}> Narcissism deals 3
Then, <place this Cookie in your trash.> Return up to 2 LV.1 【Arena】 Cookies from your trash to your hand.",SECRET ULTRA RARE,https://cookierunbraverse.com/data/en_storage/Ob1h_JJC5E7SQ-goA7uCRg.webp
P-001,P,001,GingerBright,PROMOTION CARD,COOKIE,RED,RED,1,3,,P,,"【Your Turn】 If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.",<{R}{R}> Deals 1 damage.,,0,0,0,P-001,0,"【Your Turn】 If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.
<{R}{R}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/mU_cf6uDL7Xi7Gsaa9OmLQ.webp
P-002,P,002,GingerBright,PROMOTION CARD,COOKIE,YELLOW,YELLOW,1,3,,P,,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.",<{Y}{Y}> Deals 1 damage.,,0,0,0,P-002,0,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.
<{Y}{Y}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/BWYZGFxrQfIY4I0siExf5g.webp
P-003,P,003,GingerBright,PROMOTION CARD,COOKIE,GREEN,GREEN,1,3,,P,,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.",<{G}{G}> Deals 1 damage.,,0,0,0,P-003,0,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.
<{G}{G}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/a1NsGdyS99tRK9tx8VYZBA.webp
P-007,P,007,Chestnut Cookie,PROMOTION CARD,COOKIE,RED,RED,2,1,,P,,【Activate】 Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.,<{R}> Deals 1 damage.,,0,0,0,P-007,0,"【Activate】 Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.
<{R}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/ggi_5uWdO0D1ksjTkkQTag.webp
P-008,P,008,Macaron Hammer,PROMOTION CARD,ITEM,RED,RED,,,,P,,,<{R}> Select up to 1 of your opponent's Cookies whose remaining HP is 4 or more. That Cookie receives 1 damage.,,0,0,0,P-008,0,<{R}> Select up to 1 of your opponent's Cookies whose remaining HP is 4 or more. That Cookie receives 1 damage.,PROMOTION,https://cookierunbraverse.com/data/en_storage/m9dh2L4JnWMqBVNkRGbqWw.webp
P-009,P,009,Stardust Cookie,PROMOTION CARD,COOKIE,YELLOW,YELLOW,3,6,,P,,,"<{Y}{Y}{Y}> Deals 2 damage. Then, if your break area LV. is higher than your opponent's, select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.",,0,0,0,P-009,0,"<{Y}{Y}{Y}> Deals 2 damage. Then, if your break area LV. is higher than your opponent's, select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/2TBZXB8_8iyr9hCEXC3yrw.webp
P-010,P,010,Adventurer Cookie,PROMOTION CARD,COOKIE,YELLOW,YELLOW,2,4,,P,,【Activate】 Select up to 1 of your opponent's LV.1 Cookies. That Cookie cannot attack until the start of the next turn.,<{Y}{Y}> Deals 1 damage.,,0,0,0,P-010,0,"【Activate】 Select up to 1 of your opponent's LV.1 Cookies. That Cookie cannot attack until the start of the next turn.
<{Y}{Y}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/XiDFgWaViXN-ccmeQ0txDw.webp
P-011,P,011,Strawberry Cookie,PROMOTION CARD,COOKIE,GREEN,GREEN,2,2,,P,,"If this Cookie has fainted, take 1 card from your support area to your hand. Then, place 1 card from your hand in your support area as rested.",<{G}{G}> Deals 2 damage.,,0,0,0,P-011,0,"If this Cookie has fainted, take 1 card from your support area to your hand. Then, place 1 card from your hand in your support area as rested.
<{G}{G}> Deals 2 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/dqfNC5Jgh3MalJvET22P9g.webp
P-012,P,012,Mischievous Ladybug,PROMOTION CARD,ITEM,GREEN,GREEN,,,,P,,,"<{G}{G}{G}> Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage. Then, place this card in your support area as rested.",,0,0,0,P-012,0,"<{G}{G}{G}> Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage. Then, place this card in your support area as rested.",PROMOTION,https://cookierunbraverse.com/data/en_storage/A0ydFDiVrOroFF_vpPnrtQ.webp
P-012@1,P,012@1,Mischievous Ladybug,promotion-card,ITEM,GREEN,GREEN,,,,P,,"<{G}{G}{G}> Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage. Then, place this card in your support area as rested.",,,0,0,0,P-012,1,"<{G}{G}{G}> Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage. Then, place this card in your support area as rested.",PROMOTION,https://cookierunbraverse.com/data/en_storage/APXcjYMnQ-tnwWJSLMhvug.webp
P-013,P,013,GingerBright,PROMOTION CARD,COOKIE,BLUE,BLUE,1,3,,P,,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.",<{B}{B}> Deals 1 damage.,,0,0,0,P-013,0,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.
<{B}{B}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/FMokedRG527Yupmi14g-lw.webp
P-014,P,014,GingerBright,PROMOTION CARD,COOKIE,PURPLE,PURPLE,1,3,,P,,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.",<{P}{P}> Deals 1 damage.,,0,0,0,P-014,0,"{mt) If there are 3 cards or less in your hand, this Cookie gains +1 attack damage.
<{P}{P}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/Wp9L7yXT51znl9rfchp4Yw.webp
P-015,P,015,Muscle Cookie,PROMOTION CARD,COOKIE,RED,RED,2,5,,P,,,"<{R}{R}{R}> Deals 3 damage. Then, <can be used as {R}.> Choose 1 of your opponent's Cookies. That Cookie receives 1 damage. Then, select up to 1 of your Cookies and place 2 of their HP attached cards in your trash.",,0,0,0,P-015,0,"<{R}{R}{R}> Deals 3 damage. Then, <can be used as {R}.> Choose 1 of your opponent's Cookies. That Cookie receives 1 damage. Then, select up to 1 of your Cookies and place 2 of their HP attached cards in your trash.",PROMOTION,https://cookierunbraverse.com/data/en_storage/D4hN_4H9QBjYcqePPYi-vw.webp
P-016,P,016,Gumball Cookie,PROMOTION CARD,COOKIE,YELLOW,YELLOW,2,2,,P,,"【Activate】 <{Y}> Choose 1 {Y} LV.2 Cookie from your trash and place them in your break area. Then, select up to 2 {Y} LV.1 Cookies from your break area and place them in your trash.",<{Y}{Y}> Deals 2 damage.,,0,0,0,P-016,0,"【Activate】 <{Y}> Choose 1 {Y} LV.2 Cookie from your trash and place them in your break area. Then, select up to 2 {Y} LV.1 Cookies from your break area and place them in your trash.
<{Y}{Y}> Deals 2 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/aG4OAKBpKzxwh7ErMy-xxQ.webp
P-017,P,017,Purple Yam Cookie,PROMOTION CARD,COOKIE,GREEN,GREEN,1,3,,P,,"【Your Turn】 【Once Per Turn】 If a card from your support area is placed in your trash, <can be used as {G}.> Take 1 card from the top of your deck and place it in your support area as rested.",<{G}{G}> Deals 1 damage.,,0,0,0,P-017,0,"【Your Turn】 【Once Per Turn】 If a card from your support area is placed in your trash, <can be used as {G}.> Take 1 card from the top of your deck and place it in your support area as rested.
<{G}{G}> Deals 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/SADBsqXZ56dRlKilv42AGg.webp
P-018,P,018,Mustard Cookie,PROMOTION CARD,COOKIE,BLUE,BLUE,3,4,,P,,【Your Turn】 【Activate】 <Discard 1 card.> Deals 1 damage to all Cookies other than this Cookie.,<{B}{B}> Deals 2 damage.,,0,0,0,P-018,0,"【Your Turn】 【Activate】 <Discard 1 card.> Deals 1 damage to all Cookies other than this Cookie.
<{B}{B}> Deals 2 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/c7ZVURpyhIpmVsBCoPBa5Q.webp
P-019,P,019,Hero Cookie,PROMOTION CARD,COOKIE,PURPLE,PURPLE,2,3,,P,,,"<{P}> Deals 1 damage. Then, select up to 3 Cookies from your trash that do not have FLIP, return them to your deck, and shuffle it.",,0,0,0,P-019,0,"<{P}> Deals 1 damage. Then, select up to 3 Cookies from your trash that do not have FLIP, return them to your deck, and shuffle it.",PROMOTION,https://cookierunbraverse.com/data/en_storage/WfALT0JDhqE_gxVUslQ-vw.webp
P-022,P,022,Milky Way Cookie,PROMOTION CARD,FLIP,GREEN,GREEN,3,3,,P,,,<{G}{G}{G}> Deals 3 damage.,Draw up to 1 card from your deck.,0,0,0,P-022,0,"<{G}{G}{G}> Deals 3 damage.
Draw up to 1 card from your deck.",PROMOTION,https://cookierunbraverse.com/data/en_storage/vsH7bx5xKbt-3vJk_AJwOw.webp
P-024,P,024,Caramel Choux Cookie,PROMOTION CARD,FLIP,RED,RED,2,2,,P,,,,<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP.,0,0,0,P-024,0,<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP.,PROMOTION,https://cookierunbraverse.com/data/en_storage/6I9GPtCnxJQglL_vqPG7sA.webp
P-025,P,025,Marzipan Cookie 2,PROMOTION CARD,FLIP,YELLOW,YELLOW,3,3,,P,Protect. Protect.,"If you have 2 different kinds of [Marzipan Cookie] cards in your battle area and 4 different kinds of [Marzipan Cookie] cards in your support area, this Cookie gains x2 attack damage.",<{Y}{Y}{Y}> Containment Protocol deals 3,Draw up to 1 card from your deck.,0,0,0,P-025,0,"If you have 2 different kinds of [Marzipan Cookie] cards in your battle area and 4 different kinds of [Marzipan Cookie] cards in your support area, this Cookie gains x2 attack damage.
<{Y}{Y}{Y}> Containment Protocol deals 3
Draw up to 1 card from your deck.",PROMOTION,https://cookierunbraverse.com/data/en_storage/QIUaryVZITcjJ1jvQ_znDA.webp
P-026,P,026,Marzipan Cookie 3,PROMOTION CARD,FLIP,YELLOW,YELLOW,3,3,,P,Protect. Protect.,"If you have 2 different kinds of [Marzipan Cookie] cards in your battle area and 4 different kinds of [Marzipan Cookie] cards in your support area, this Cookie gains x2 attack damage.",<{Y}{Y}{Y}> Containment Protocol deals 3,Draw up to 1 card from your deck.,0,0,0,P-026,0,"If you have 2 different kinds of [Marzipan Cookie] cards in your battle area and 4 different kinds of [Marzipan Cookie] cards in your support area, this Cookie gains x2 attack damage.
<{Y}{Y}{Y}> Containment Protocol deals 3
Draw up to 1 card from your deck.",PROMOTION,https://cookierunbraverse.com/data/en_storage/JLG_OvlVmHShtKKska6kVw.webp
P-027,P,027,Marzipan Cookie 4,PROMOTION CARD,FLIP,YELLOW,YELLOW,3,3,,P,Protect. Protect.,"If you have 2 different kinds of [Marzipan Cookie] cards in your battle area and 4 different kinds of [Marzipan Cookie] cards in your support area, this Cookie gains x2 attack damage.",<{Y}{Y}{Y}> Containment Protocol deals 3,Draw up to 1 card from your deck.,0,0,0,P-027,0,"If you have 2 different kinds of [Marzipan Cookie] cards in your battle area and 4 different kinds of [Marzipan Cookie] cards in your support area, this Cookie gains x2 attack damage.
<{Y}{Y}{Y}> Containment Protocol deals 3
Draw up to 1 card from your deck.",PROMOTION,https://cookierunbraverse.com/data/en_storage/vfAhH-ADFnks_xKREC5XaA.webp
P-028,P,028,Golden Cheese Warehouse,PROMOTION CARD,STAGE,YELLOW,YELLOW,,,,P,,<{Y}{Y}> Place in your stage area.,【Activate】 <{Y}> <Rest this card.> <Place 1 {Y} LV.2 or higher Cookie from your hand into your break area.> Return up to 1 {Y} LV.1 Cookie from your break area to your hand.,,0,0,0,P-028,0,"<{Y}{Y}> Place in your stage area.
【Activate】 <{Y}> <Rest this card.> <Place 1 {Y} LV.2 or higher Cookie from your hand into your break area.> Return up to 1 {Y} LV.1 Cookie from your break area to your hand.",PROMOTION,https://cookierunbraverse.com/data/en_storage/sFHdQPWST_ks-VEYj0DMqw.webp
P-029,P,029,Ritual of Life,PROMOTION CARD,TRAP,GREEN,GREEN,,,,P,,,"<{G}{G}> If your Cookie faints during this battle, play 1 {G} Cookie from your trash.",,0,0,0,P-029,0,"<{G}{G}> If your Cookie faints during this battle, play 1 {G} Cookie from your trash.",PROMOTION,https://cookierunbraverse.com/data/en_storage/VeJ7bPLmtrFnUGgiOTlJhA.webp
P-030,P,030,Sherbet Cookie,PROMOTION CARD,COOKIE,BLUE,BLUE MIX,3,5,,P,Piercing Blizzard,【Your Turn】 【Activate】 <Discard 2 cards.> Deals 1 damage to all of your opponent's Cookies.,"<{B}{N}> Frost shards, away! deals 3
Then <discard 1 card.> Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.",,0,0,0,P-030,0,"【Your Turn】 【Activate】 <Discard 2 cards.> Deals 1 damage to all of your opponent's Cookies.
<{B}{N}> Frost shards, away! deals 3
Then <discard 1 card.> Select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/uPCmQdiKfLRUpqo9yf8OcQ.webp
P-031,P,031,The Heir's Betrayal,PROMOTION CARD,TRAP,PURPLE,PURPLE,,,,P,,,"<{P}{P}> If there are 15 cards or more in your trash, select up to 1 of your opponent's LV.3 Cookies. During this turn, that Cookie deals -1 attack damage. Then, place up to 1 of that Cookie's top HP card in the trash.",,0,0,0,P-031,0,"<{P}{P}> If there are 15 cards or more in your trash, select up to 1 of your opponent's LV.3 Cookies. During this turn, that Cookie deals -1 attack damage. Then, place up to 1 of that Cookie's top HP card in the trash.",PROMOTION,https://cookierunbraverse.com/data/en_storage/snuFy7dLHX9_7IfoTH7F4g.webp
P-031@1,P,031@1,The Heir's Betrayal,Kingdom Battle,TRAP,PURPLE,PURPLE,,,,P,,"<{P}{P}> If there are 15 cards or more in your trash, select up to 1 of your opponent's LV.3 Cookies. During this turn, that Cookie deals -1 attack damage. Then, place up to 1 of that Cookie's top HP card in the trash.",,,0,0,0,P-031,1,"<{P}{P}> If there are 15 cards or more in your trash, select up to 1 of your opponent's LV.3 Cookies. During this turn, that Cookie deals -1 attack damage. Then, place up to 1 of that Cookie's top HP card in the trash.",PROMOTION,https://cookierunbraverse.com/data/en_storage/bMaWLczNaaAaJ3uovdPMyA.webp
P-032,P,032,Hall of Ancient Heroes,PROMOTION CARD,STAGE,PURE,RED YELLOW GREEN BLUE PURPLE MIX,,,,P,,<{R}{Y}{G}{B}{P}> Place in your stage area.,"【Activate】 <{N}{N}> <Rest this card.> Select up to 1 of your [Ancient] Cookies in your battle area. During this turn, that Cookie's attack costs are all changed to {N}.",,0,0,0,P-032,0,"<{R}{Y}{G}{B}{P}> Place in your stage area.
【Activate】 <{N}{N}> <Rest this card.> Select up to 1 of your [Ancient] Cookies in your battle area. During this turn, that Cookie's attack costs are all changed to {N}.",PROMOTION,https://cookierunbraverse.com/data/en_storage/6UTRxJGVqkbQCUDUxqUQKw.webp
P-036@1,P,036@1,GingerBrave,promotion card,TRAP,RED,RED,3,5,,P,Yummers!,【On Play】 All Cookies receive 1 damage.,<{R}{R}{R}> The Secret to Courage deals 3,,0,0,0,P-036,1,"【On Play】 All Cookies receive 1 damage.
<{R}{R}{R}> The Secret to Courage deals 3",PROMOTION,https://cookierunbraverse.com/data/en_storage/1nsM4Zr1E23HSvlSfH3bbA.webp
P-040@1,P,040@1,Milky Way Cookie,promotion card,FLIP,PURPLE,PURPLE,3,3,,P,,,<{P}{P}{P}> All aboard! deals 3,<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP.,0,0,0,P-040,1,"<{P}{P}{P}> All aboard! deals 3
<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP.",PROMOTION,https://cookierunbraverse.com/data/en_storage/WjW5xV1M0wwYV_NHfPA3qQ.webp
P-041,P,041,Birthday Cake Cookie,PROMOTION CARD,COOKIE,RED,RED,1,1,,P,Let's Plan a Party!,"【Activate】 If today is your birthday, receive a happy birthday congratulation from your opponent.","<{R}{R}> Happy birthday! deals 1
Then, if today is your birthday, during this turn, this Cookie gains +1 attack damage.",,0,0,0,P-041,0,"【Activate】 If today is your birthday, receive a happy birthday congratulation from your opponent.
<{R}{R}> Happy birthday! deals 1
Then, if today is your birthday, during this turn, this Cookie gains +1 attack damage.",PROMOTION,https://cookierunbraverse.com/data/en_storage/olJEbYbd2YBnkI383ji7nA.webp
P-042,P,042,Twizzly Gummy Cookie,PROMOTION CARD,COOKIE,RED,RED,1,3,,P,Twizzly Beam,"【Activate】 【Once Per Turn】 If this Cookie's remaining HP is 1, set this Cookie as active.",<{R}{R}> Who's up next?! deals 1,,0,0,0,P-042,0,"【Activate】 【Once Per Turn】 If this Cookie's remaining HP is 1, set this Cookie as active.
<{R}{R}> Who's up next?! deals 1",PROMOTION,https://cookierunbraverse.com/data/en_storage/NMlAXyEsIUd1YwfKTuo5Vg.webp
